Temp_FH,Vol_HW,Soc_B,SoC_HW_plus,SoC_HW_minus,SoC_FH_plus,SoC_FH_minus,profits,COP_FH,COP_HW,Peer,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,PV_PM,B_PM,PM_DE,PM_B,PM_HP,month,day,hour,horizon
21.132969365878175,104.9074949285314,0.5777957732867202,0.0,0.0,0.0,0.0,0.0,4.021285714285714,2.9498571428571427,1.0,0.0,0.19348325415257314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,2,24.0
20.939264315609954,104.23626517523688,0.38425473955827794,0.0,0.0,0.0,0.0,0.0,3.999,2.9275714285714285,1.0,0.0,0.18812546572653374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,3,24.0
20.744558315341735,103.56503542194235,0.1960908483587591,0.0,0.0,0.0,0.0,0.0,3.979214285714286,2.907785714285714,1.0,0.0,0.19607123927441872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,4,24.0
20.549852315073515,102.89380566864783,0.0,0.0,0.0,0.0,0.0,0.07705530306190254,4.043714285714286,2.972285714285714,1.0,0.209149,0.0,0.0,0.0,0.25685100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,5,24.0
20.173361464805293,88.9491993803947,0.0,0.0,0.0,0.0,0.0,0.5464116473039369,4.1195,3.0480714285714283,1.0,0.304697,0.0,0.0,0.0,1.8213720853049655,0.032930914695034695,0.0,0.0,0.032930914695034695,0.0,0.0,0.0,0.0,0.0,0.0,5,13,6,24.0
20.0,88.27796962710018,0.0,0.0,0.0,0.0,0.0,1.1218348259032693,4.1734285714285715,3.102,1.0,0.34531300000000004,0.0,0.0,0.0,3.739449271085201,0.31023772891479867,0.0,0.0,0.31023772891479867,0.0,0.0,0.0,0.0,0.0,0.0,5,13,7,24.0
20.0,65.95375031238717,0.0,0.0,0.0,0.0,0.0,1.752411201830116,4.218571428571428,3.1471428571428572,1.0,0.35114500000000004,0.0,0.0,0.0,5.841370440651846,0.19448455934815445,0.0,0.0,0.19448455934815445,0.0,0.0,0.0,0.0,0.0,0.0,5,13,8,24.0
20.02025660053644,65.28252055909265,0.0,0.0,0.0,0.0,0.0,2.2257117509712883,4.251857142857142,3.1804285714285716,1.0,0.35178899999999996,0.0,0.0,0.0,7.419038875098176,0.12517212490182442,0.0,0.0,0.0,0.12517212490182444,0.0,0.0,0.0,0.0,0.0,5,13,9,24.0
20.01039725026822,20.0,0.0,0.0,0.0,0.0,0.0,2.44684343638172,4.279999999999999,3.2085714285714286,1.0,0.353729,0.0,0.0,0.0,8.156144463843004,0.35712653615699735,0.0,0.0,0.0,0.35712653615699735,0.0,0.0,0.0,0.0,0.0,5,13,10,24.0
20.0,20.671229753294522,0.0,0.0,0.0,0.0,0.0,2.626290032625159,4.303714285714285,3.232285714285714,1.0,0.35224099999999997,0.0,0.0,0.0,8.754299760885912,0.18745923911408882,0.0,0.0,0.18745923911408882,0.0,0.0,0.0,0.0,0.0,0.0,5,13,11,24.0
