heating,heating_fan,hotwater,lights,lgappl,vent_fan,misc,electkwh,heatingkwh,hotwaterkwh,Date/Time,PV_generation,Temperature
4.847593,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,4.888735,0.0, 12/02  06:00:00,0.0,1.09
3.635695,0.041142,0.0,0.06456,0.067773,0.025,0.186331,0.34366399999999997,3.676837,0.0, 12/02  07:00:00,0.0,0.884
4.847593,0.041142,0.441295,0.081699,0.094854,0.005,0.211511,0.39306399999999997,4.888735,0.441295, 12/02  08:00:00,0.024,0.758
4.847593,0.041142,0.0,0.086403,0.101649,0.0,0.216547,0.404599,4.888735,0.0, 12/02  09:00:00,0.462,0.894
3.635695,0.041142,0.62399,0.088407,0.104647,0.0,0.216547,0.409601,3.676837,0.62399, 12/02  10:00:00,0.823,1.045
2.423797,0.041142,0.0,0.085981,0.094854,0.0,0.216547,0.397382,2.4649389999999998,0.0, 12/02  11:00:00,0.891,1.101
3.635695,0.041142,0.0,0.082619,0.106848,0.0,0.221583,0.41105,3.676837,0.0, 12/02  12:00:00,1.125,1.06
2.423797,0.041142,0.0,0.080192,0.118937,0.0,0.226619,0.425748,2.4649389999999998,0.0, 12/02  13:00:00,1.607,1.212
3.635695,0.041142,0.0,0.079478,0.102446,0.0,0.226619,0.408543,3.676837,0.0, 12/02  14:00:00,1.142,1.276
2.423797,0.041142,0.0,0.082949,0.118937,0.0,0.221583,0.423469,2.4649389999999998,0.0, 12/02  15:00:00,0.684,1.336
3.029746,0.04457,0.431422,0.099013,0.09865,0.0,0.231655,0.429318,3.0743159999999996,0.431422, 12/02  16:00:00,0.312,1.246
3.635695,0.037713,0.447769,0.129943,0.173005,0.0,0.241727,0.544675,3.6734080000000002,0.447769, 12/02  17:00:00,0.0,0.938
1.211898,0.041142,0.0,0.167807,0.26315,0.025,0.26187,0.717827,1.25304,0.0, 12/02  18:00:00,0.0,0.956
2.423797,0.041142,0.0,0.184376,0.21527,0.005,0.266906,0.6715519999999999,2.4649389999999998,0.0, 12/02  19:00:00,0.0,0.999
2.423797,0.041142,0.0,0.164025,0.128218,0.0,0.251798,0.544041,2.4649389999999998,0.0, 12/02  20:00:00,0.0,0.88
2.423797,0.041142,0.566751,0.125711,0.08994,0.0,0.236691,0.452342,2.4649389999999998,0.566751, 12/02  21:00:00,0.0,0.61
1.211898,0.041142,3.827292,0.096602,0.07415,0.0,0.226619,0.397371,1.25304,3.827292, 12/02  22:00:00,0.0,0.292
6.059491,0.041142,0.0,0.086732,0.059063,0.0,0.201439,0.34723400000000004,6.100633,0.0, 12/02  23:00:00,0.0,0.007
4.847593,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,4.888735,0.0, 12/02  24:00:00,0.0,-0.253
6.059491,0.041142,0.072833,0.022749,0.177641,0.0,0.176259,0.376649,6.100633,0.072833, 12/03  01:00:00,0.0,-0.494
2.423797,0.041142,0.331139,0.013649,0.041584,0.0,0.166187,0.22142,2.4649389999999998,0.331139, 12/03  02:00:00,0.0,-0.518
0.0,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,0.041142,0.0, 12/03  03:00:00,0.0,-0.197
2.423797,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,2.4649389999999998,0.0, 12/03  04:00:00,0.0,0.199
0.0,0.041142,0.778381,0.010064,0.039192,0.0,0.161151,0.21040699999999998,0.041142,0.778381, 12/03  05:00:00,0.0,0.667
0.0,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,0.041142,0.0, 12/03  06:00:00,0.0,0.979
2.423797,0.041142,1.548148,0.06456,0.067773,0.025,0.186331,0.34366399999999997,2.4649389999999998,1.548148, 12/03  07:00:00,0.0,0.974
3.635695,0.041142,4.041796,0.081699,0.094854,0.005,0.211511,0.39306399999999997,3.676837,4.041796, 12/03  08:00:00,0.275,1.132
2.827763,0.043543,0.0,0.086403,0.101649,0.0,0.216547,0.404599,2.871306,0.0, 12/03  09:00:00,1.629,2.416
2.827763,0.031035,2.929418,0.088407,0.227429,0.0,0.216547,0.532383,2.858798,2.929418, 12/03  10:00:00,2.887,3.008
3.029746,0.037866,0.815254,0.085981,0.441252,0.0,0.216547,0.7437799999999999,3.067612,0.815254, 12/03  11:00:00,4.503,3.144
2.423797,0.037877,0.0,0.082619,0.106848,0.0,0.221583,0.41105,2.461674,0.0, 12/03  12:00:00,6.505,3.41
2.423797,0.034568,0.0,0.080192,0.118937,0.0,0.226619,0.425748,2.458365,0.0, 12/03  13:00:00,6.077,3.586
0.0,0.037713,0.0,0.079478,0.102446,0.0,0.226619,0.408543,0.037713,0.0, 12/03  14:00:00,5.949,3.739
0.0,0.034539,0.0,0.082949,0.118937,0.0,0.221583,0.423469,0.034539,0.0, 12/03  15:00:00,4.104,3.649
0.0,0.034545,0.095302,0.099013,0.09865,0.0,0.231655,0.429318,0.034545,0.095302, 12/03  16:00:00,1.938,3.169
0.0,0.041142,0.299089,0.129943,0.173005,0.0,0.241727,0.544675,0.041142,0.299089, 12/03  17:00:00,0.02,2.033
6.059491,0.034537,0.490926,0.167807,0.26315,0.025,0.26187,0.717827,6.094028000000001,0.490926, 12/03  18:00:00,0.0,1.801
0.0,0.027907,0.0,0.184376,0.21527,0.005,0.266906,0.6715519999999999,0.027907,0.0, 12/03  19:00:00,0.0,1.784
0.0,0.041142,0.0,0.164025,0.128218,0.0,0.251798,0.544041,0.041142,0.0, 12/03  20:00:00,0.0,1.694
0.0,0.034546,0.0,0.125711,0.08994,0.0,0.236691,0.452342,0.034546,0.0, 12/03  21:00:00,0.0,1.385
1.211898,0.041142,0.0,0.096602,0.07415,0.0,0.226619,0.397371,1.25304,0.0, 12/03  22:00:00,0.0,1.278
2.423797,0.041142,0.0,0.086732,0.059063,0.0,0.201439,0.34723400000000004,2.4649389999999998,0.0, 12/03  23:00:00,0.0,1.13
2.423797,0.041142,0.419308,0.045814,0.049175,0.0,0.181295,0.27628400000000003,2.4649389999999998,0.419308, 12/03  24:00:00,0.0,0.853
4.847593,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,4.888735,0.0, 12/04  01:00:00,0.0,0.684
4.847593,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,4.888735,0.0, 12/04  02:00:00,0.0,0.658
4.847593,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,0.0, 12/04  03:00:00,0.0,0.602
6.059491,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,6.100633,0.0, 12/04  04:00:00,0.0,0.538
4.847593,0.041142,0.0,0.010064,0.039192,0.0,0.161151,0.21040699999999998,4.888735,0.0, 12/04  05:00:00,0.0,0.505
6.059491,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,6.100633,0.0, 12/04  06:00:00,0.0,0.435
1.211898,0.041142,0.0,0.06456,0.067773,0.025,0.186331,0.34366399999999997,1.25304,0.0, 12/04  07:00:00,0.0,0.1
3.635695,0.041142,0.425725,0.081699,0.094854,0.005,0.211511,0.39306399999999997,3.676837,0.425725, 12/04  08:00:00,0.243,-0.043
1.211898,0.041142,1.196776,0.086403,0.933233,0.0,0.216547,1.236183,1.25304,1.196776, 12/04  09:00:00,1.911,0.536
2.423797,0.037734,3.240139,0.088407,0.272274,0.0,0.216547,0.5772280000000001,2.461531,3.240139, 12/04  10:00:00,5.148,1.739
2.423797,0.041142,0.167594,0.085981,0.094854,0.0,0.216547,0.397382,2.4649389999999998,0.167594, 12/04  11:00:00,7.557,3.392
1.211898,0.034498,1.149381,0.082619,0.106848,0.0,0.221583,0.41105,1.2463959999999998,1.149381, 12/04  12:00:00,8.194,4.908
0.605949,0.024415,0.0,0.080192,0.118937,0.0,0.226619,0.425748,0.6303639999999999,0.0, 12/04  13:00:00,8.042,6.327
1.211898,0.027846,0.0,0.079478,0.102446,0.0,0.226619,0.408543,1.239744,0.0, 12/04  14:00:00,7.207,7.386
0.0,0.021219,0.392388,0.082949,0.118937,0.0,0.221583,0.423469,0.021219,0.392388, 12/04  15:00:00,5.619,7.727
2.423797,0.031273,0.0,0.099013,0.09865,0.0,0.231655,0.429318,2.45507,0.0, 12/04  16:00:00,3.186,6.669
1.817847,0.03124,0.07233,0.129943,0.173005,0.0,0.241727,0.544675,1.849087,0.07233, 12/04  17:00:00,0.078,4.332
1.817847,0.037713,0.340242,0.167807,0.26315,0.025,0.26187,0.717827,1.85556,0.340242, 12/04  18:00:00,0.0,3.398
1.211898,0.041142,0.0,0.184376,0.21527,0.005,0.266906,0.6715519999999999,1.25304,0.0, 12/04  19:00:00,0.0,2.772
2.423797,0.041142,0.0,0.164025,0.128218,0.0,0.251798,0.544041,2.4649389999999998,0.0, 12/04  20:00:00,0.0,2.216
3.635695,0.041142,0.397149,0.125711,0.08994,0.0,0.236691,0.452342,3.676837,0.397149, 12/04  21:00:00,0.0,1.73
3.635695,0.030856,2.671725,0.096602,0.07415,0.0,0.226619,0.397371,3.666551,2.671725, 12/04  22:00:00,0.0,1.624
4.847593,0.041142,3.457327,0.086732,0.059063,0.0,0.201439,0.34723400000000004,4.888735,3.457327, 12/04  23:00:00,0.0,1.826
4.847593,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,4.888735,0.0, 12/04  24:00:00,0.0,1.625
6.059491,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,6.100633,0.0, 12/05  01:00:00,0.0,1.191
3.635695,0.041142,1.785942,0.013649,0.041584,0.0,0.166187,0.22142,3.676837,1.785942, 12/05  02:00:00,0.0,0.71
4.847593,0.041142,1.999428,0.009099,0.036289,0.0,0.161151,0.20653899999999997,4.888735,1.999428, 12/05  03:00:00,0.0,0.297
6.059491,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,6.100633,0.0, 12/05  04:00:00,0.0,0.117
6.059491,0.041142,0.0,0.010064,0.039192,0.0,0.161151,0.21040699999999998,6.100633,0.0, 12/05  05:00:00,0.0,0.09
2.423797,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,2.4649389999999998,0.0, 12/05  06:00:00,0.0,-0.16
3.635695,0.041142,0.0,0.06456,0.067773,0.025,0.186331,0.34366399999999997,3.676837,0.0, 12/05  07:00:00,0.0,-0.319
4.847593,0.041142,0.0,0.081699,0.094854,0.005,0.211511,0.39306399999999997,4.888735,0.0, 12/05  08:00:00,0.163,-0.431
2.423797,0.04457,0.0,0.086403,0.101649,0.0,0.216547,0.404599,2.4683669999999998,0.0, 12/05  09:00:00,1.461,-0.209
2.01983,0.033505,0.0,0.088407,0.104647,0.0,0.216547,0.409601,2.0533349999999997,0.0, 12/05  10:00:00,3.782,0.583
1.211898,0.025668,0.399702,0.085981,0.094854,0.0,0.216547,0.397382,1.237566,0.399702, 12/05  11:00:00,6.968,1.949
0.807932,0.027767,0.0,0.082619,0.106848,0.0,0.221583,0.41105,0.835699,0.0, 12/05  12:00:00,8.295,3.466
0.0,0.027645,0.552431,0.080192,0.118937,0.0,0.226619,0.425748,0.027645,0.552431, 12/05  13:00:00,8.221,4.873
1.211898,0.027685,0.364562,0.079478,0.102446,0.0,0.226619,0.408543,1.2395829999999999,0.364562, 12/05  14:00:00,7.356,6.059
0.0,0.02772,0.0,0.082949,0.118937,0.0,0.221583,0.423469,0.02772,0.0, 12/05  15:00:00,5.704,6.493
0.0,0.031073,0.0,0.099013,0.09865,0.0,0.231655,0.429318,0.031073,0.0, 12/05  16:00:00,3.015,5.589
1.615864,0.033422,0.0,0.129943,0.173005,0.0,0.241727,0.544675,1.649286,0.0, 12/05  17:00:00,0.062,3.364
2.827763,0.034624,0.0,0.167807,0.26315,0.025,0.26187,0.717827,2.862387,0.0, 12/05  18:00:00,0.0,2.587
2.423797,0.034539,0.0,0.184376,0.21527,0.005,0.266906,0.6715519999999999,2.458336,0.0, 12/05  19:00:00,0.0,2.049
1.211898,0.027805,1.526481,0.164025,0.737875,0.0,0.251798,1.153698,1.239703,1.526481, 12/05  20:00:00,0.0,1.329
2.423797,0.041142,0.0,0.125711,0.08994,0.0,0.236691,0.452342,2.4649389999999998,0.0, 12/05  21:00:00,0.0,0.757
4.847593,0.041142,0.622646,0.096602,0.07415,0.0,0.226619,0.397371,4.888735,0.622646, 12/05  22:00:00,0.0,0.58
6.059491,0.041142,0.0,0.086732,0.059063,0.0,0.201439,0.34723400000000004,6.100633,0.0, 12/05  23:00:00,0.0,0.463
4.847593,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,4.888735,0.0, 12/05  24:00:00,0.0,0.333
7.27139,0.041142,0.483325,0.022749,0.042381,0.0,0.176259,0.241389,7.312532,0.483325, 12/06  01:00:00,0.0,0.256
7.27139,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,7.312532,0.0, 12/06  02:00:00,0.0,0.188
7.27139,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,7.312532,0.0, 12/06  03:00:00,0.0,0.307
6.059491,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,6.100633,0.0, 12/06  04:00:00,0.0,0.36
4.847593,0.041142,0.469865,0.010064,0.039192,0.0,0.161151,0.21040699999999998,4.888735,0.469865, 12/06  05:00:00,0.0,0.45
6.059491,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,6.100633,0.0, 12/06  06:00:00,0.0,0.48
3.635695,0.041142,0.0,0.06456,0.067773,0.025,0.186331,0.34366399999999997,3.676837,0.0, 12/06  07:00:00,0.0,0.212
3.635695,0.041142,0.691208,0.081699,0.094854,0.005,0.211511,0.39306399999999997,3.676837,0.691208, 12/06  08:00:00,0.283,0.477
3.635695,0.04457,0.737597,0.086403,0.101649,0.0,0.216547,0.404599,3.6802650000000003,0.737597, 12/06  09:00:00,1.87,1.549
1.817847,0.034608,1.125497,0.088407,0.711197,0.0,0.216547,1.016151,1.852455,1.125497, 12/06  10:00:00,5.274,2.906
3.029746,0.034542,0.603776,0.085981,0.281257,0.0,0.216547,0.583785,3.064288,0.603776, 12/06  11:00:00,7.316,4.678
0.605949,0.034425,0.0,0.082619,0.106848,0.0,0.221583,0.41105,0.640374,0.0, 12/06  12:00:00,7.834,6.212
0.0,0.034467,3.43783,0.080192,0.118937,0.0,0.226619,0.425748,0.034467,3.43783, 12/06  13:00:00,7.092,7.387
0.0,0.027751,0.70769,0.079478,0.102446,0.0,0.226619,0.408543,0.027751,0.70769, 12/06  14:00:00,4.148,7.888
0.0,0.027881,0.556554,0.082949,0.233003,0.0,0.221583,0.537535,0.027881,0.556554, 12/06  15:00:00,2.001,7.884
0.0,0.027891,0.0,0.099013,0.09865,0.0,0.231655,0.429318,0.027891,0.0, 12/06  16:00:00,0.669,6.996
0.0,0.027891,0.505909,0.129943,0.173005,0.0,0.241727,0.544675,0.027891,0.505909, 12/06  17:00:00,0.0,5.987
2.423797,0.034573,1.62291,0.167807,0.26315,0.025,0.26187,0.717827,2.45837,1.62291, 12/06  18:00:00,0.0,5.518
0.0,0.034523,0.0,0.184376,0.21527,0.005,0.266906,0.6715519999999999,0.034523,0.0, 12/06  19:00:00,0.0,5.086
0.0,0.034537,0.0,0.164025,0.128218,0.0,0.251798,0.544041,0.034537,0.0, 12/06  20:00:00,0.0,4.607
0.0,0.034535,0.451268,0.125711,0.08994,0.0,0.236691,0.452342,0.034535,0.451268, 12/06  21:00:00,0.0,4.139
0.0,0.041142,0.0,0.096602,0.07415,0.0,0.226619,0.397371,0.041142,0.0, 12/06  22:00:00,0.0,3.633
0.0,0.041142,0.0,0.086732,0.059063,0.0,0.201439,0.34723400000000004,0.041142,0.0, 12/06  23:00:00,0.0,2.948
0.0,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,0.041142,0.0, 12/06  24:00:00,0.0,2.242
1.211898,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,1.25304,0.0, 12/07  01:00:00,0.0,1.997
0.0,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,0.041142,0.0, 12/07  02:00:00,0.0,1.908
1.211898,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,1.25304,0.0, 12/07  03:00:00,0.0,2.056
0.0,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,0.041142,0.0, 12/07  04:00:00,0.0,2.07
1.211898,0.041142,0.0,0.010064,0.039192,0.0,0.161151,0.21040699999999998,1.25304,0.0, 12/07  05:00:00,0.0,2.028
0.0,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,0.041142,0.0, 12/07  06:00:00,0.0,1.902
6.059491,0.034542,0.0,0.06456,0.067773,0.025,0.186331,0.34366399999999997,6.0940330000000005,0.0, 12/07  07:00:00,0.0,1.903
0.0,0.034548,0.0,0.081699,0.094854,0.005,0.211511,0.39306399999999997,0.034548,0.0, 12/07  08:00:00,0.032,2.129
0.0,0.041142,0.0,0.086403,0.101649,0.0,0.216547,0.404599,0.041142,0.0, 12/07  09:00:00,0.566,2.692
0.0,0.027907,0.465782,0.088407,0.104647,0.0,0.216547,0.409601,0.027907,0.465782, 12/07  10:00:00,1.284,2.929
0.0,0.028004,0.505608,0.085981,0.094854,0.0,0.216547,0.397382,0.028004,0.505608, 12/07  11:00:00,1.88,3.223
0.403966,0.036696,0.0,0.082619,0.106848,0.0,0.221583,0.41105,0.440662,0.0, 12/07  12:00:00,2.207,3.56
0.0,0.026497,0.758678,0.080192,0.118937,0.0,0.226619,0.425748,0.026497,0.758678, 12/07  13:00:00,2.147,3.86
1.211898,0.027752,0.0,0.079478,0.102446,0.0,0.226619,0.408543,1.23965,0.0, 12/07  14:00:00,1.58,4.058
2.423797,0.027705,0.0,0.082949,0.118937,0.0,0.221583,0.423469,2.451502,0.0, 12/07  15:00:00,0.933,4.16
0.0,0.031162,0.0,0.099013,0.09865,0.0,0.231655,0.429318,0.031162,0.0, 12/07  16:00:00,0.324,4.023
0.0,0.027655,0.652168,0.129943,0.173005,0.0,0.241727,0.544675,0.027655,0.652168, 12/07  17:00:00,0.0,3.478
0.0,0.027908,0.0,0.167807,0.26315,0.025,0.26187,0.717827,0.027908,0.0, 12/07  18:00:00,0.0,3.16
0.0,0.034447,0.0,0.184376,0.21527,0.005,0.266906,0.6715519999999999,0.034447,0.0, 12/07  19:00:00,0.0,3.206
2.423797,0.034474,0.0,0.164025,0.128218,0.0,0.251798,0.544041,2.458271,0.0, 12/07  20:00:00,0.0,3.543
0.0,0.027882,0.0,0.125711,0.08994,0.0,0.236691,0.452342,0.027882,0.0, 12/07  21:00:00,0.0,3.564
0.0,0.027924,0.465772,0.096602,0.07415,0.0,0.226619,0.397371,0.027924,0.465772, 12/07  22:00:00,0.0,3.545
1.211898,0.041142,0.0,0.086732,0.059063,0.0,0.201439,0.34723400000000004,1.25304,0.0, 12/07  23:00:00,0.0,3.542
1.211898,0.041142,0.802903,0.045814,0.049175,0.0,0.181295,0.27628400000000003,1.25304,0.802903, 12/07  24:00:00,0.0,3.547
3.635695,0.041142,0.840984,0.022749,0.042381,0.0,0.176259,0.241389,3.676837,0.840984, 12/08  01:00:00,0.0,3.567
2.423797,0.041142,0.0,0.013649,0.041584,0.0,0.166187,0.22142,2.4649389999999998,0.0, 12/08  02:00:00,0.0,3.776
2.423797,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,2.4649389999999998,0.0, 12/08  03:00:00,0.0,3.95
3.635695,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,3.676837,0.0, 12/08  04:00:00,0.0,4.18
4.847593,0.041142,0.0,0.010064,0.039192,0.0,0.161151,0.21040699999999998,4.888735,0.0, 12/08  05:00:00,0.0,4.314
4.847593,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,4.888735,0.0, 12/08  06:00:00,0.0,4.345
0.0,0.041142,0.0,0.06456,0.067773,0.025,0.186331,0.34366399999999997,0.041142,0.0, 12/08  07:00:00,0.0,4.163
3.635695,0.041142,1.256571,0.081699,0.141009,0.005,0.211511,0.439219,3.676837,1.256571, 12/08  08:00:00,0.0,3.818
4.847593,0.041142,0.0,0.086403,0.101649,0.0,0.216547,0.404599,4.888735,0.0, 12/08  09:00:00,0.158,3.704
2.423797,0.041142,1.656013,0.088407,0.165236,0.0,0.216547,0.47019,2.4649389999999998,1.656013, 12/08  10:00:00,0.562,3.889
3.635695,0.034325,3.233461,0.085981,0.216096,0.0,0.216547,0.518624,3.67002,3.233461, 12/08  11:00:00,0.665,4.267
3.635695,0.041142,0.997692,0.082619,0.159035,0.0,0.221583,0.463237,3.676837,0.997692, 12/08  12:00:00,0.675,4.68
3.635695,0.041142,0.0,0.080192,0.118937,0.0,0.226619,0.425748,3.676837,0.0, 12/08  13:00:00,0.813,5.211
3.635695,0.041142,0.438304,0.079478,0.142194,0.0,0.226619,0.448291,3.676837,0.438304, 12/08  14:00:00,0.738,5.787
3.635695,0.041142,0.0,0.082949,0.118937,0.0,0.221583,0.423469,3.676837,0.0, 12/08  15:00:00,0.6,6.362
2.423797,0.041142,0.0,0.099013,0.09865,0.0,0.231655,0.429318,2.4649389999999998,0.0, 12/08  16:00:00,0.163,6.593
2.423797,0.04457,0.451243,0.129943,0.173005,0.0,0.241727,0.544675,2.4683669999999998,0.451243, 12/08  17:00:00,0.0,6.426
3.635695,0.037713,0.42225,0.167807,0.26315,0.025,0.26187,0.717827,3.6734080000000002,0.42225, 12/08  18:00:00,0.0,6.422
3.635695,0.041142,0.0,0.184376,0.21527,0.005,0.266906,0.6715519999999999,3.676837,0.0, 12/08  19:00:00,0.0,6.396
4.847593,0.041142,0.0,0.164025,0.128218,0.0,0.251798,0.544041,4.888735,0.0, 12/08  20:00:00,0.0,6.525
3.635695,0.041142,0.939646,0.125711,0.08994,0.0,0.236691,0.452342,3.676837,0.939646, 12/08  21:00:00,0.0,6.588
6.059491,0.041142,0.0,0.096602,0.07415,0.0,0.226619,0.397371,6.100633,0.0, 12/08  22:00:00,0.0,6.617
4.847593,0.041142,0.0,0.086732,0.059063,0.0,0.201439,0.34723400000000004,4.888735,0.0, 12/08  23:00:00,0.0,6.523
7.27139,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,7.312532,0.0, 12/08  24:00:00,0.0,6.292
4.847593,0.041142,0.757271,0.022749,0.042381,0.0,0.176259,0.241389,4.888735,0.757271, 12/09  01:00:00,0.0,6.258
2.423797,0.041142,0.352471,0.013649,0.041584,0.0,0.166187,0.22142,2.4649389999999998,0.352471, 12/09  02:00:00,0.0,6.289
3.635695,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,3.676837,0.0, 12/09  03:00:00,0.0,6.496
4.847593,0.041142,0.590984,0.009099,0.346567,0.0,0.156115,0.511781,4.888735,0.590984, 12/09  04:00:00,0.0,6.423
7.27139,0.041142,0.60468,0.010064,0.412807,0.0,0.161151,0.584022,7.312532,0.60468, 12/09  05:00:00,0.0,6.296
0.0,0.041142,1.739855,0.027499,0.045189,0.0,0.166187,0.238875,0.041142,1.739855, 12/09  06:00:00,0.0,6.198
2.423797,0.041142,5.500315,0.06456,0.067773,0.025,0.186331,0.34366399999999997,2.4649389999999998,5.500315, 12/09  07:00:00,0.0,6.145
1.211898,0.041142,2.211748,0.081699,0.094854,0.005,0.211511,0.39306399999999997,1.25304,2.211748, 12/09  08:00:00,0.012,6.129
4.241644,0.04457,0.0,0.086403,0.101649,0.0,0.216547,0.404599,4.286214,0.0, 12/09  09:00:00,0.239,5.81
3.029746,0.037896,1.015877,0.088407,0.104647,0.0,0.216547,0.409601,3.0676419999999998,1.015877, 12/09  10:00:00,0.567,5.387
3.029746,0.031237,0.51468,0.085981,0.094854,0.0,0.216547,0.397382,3.060983,0.51468, 12/09  11:00:00,1.737,5.64
3.635695,0.034462,3.000015,0.082619,0.106848,0.0,0.221583,0.41105,3.670157,3.000015, 12/09  12:00:00,3.597,6.525
2.423797,0.041142,0.363429,0.080192,0.118937,0.0,0.226619,0.425748,2.4649389999999998,0.363429, 12/09  13:00:00,6.877,8.05
1.211898,0.041142,0.61711,0.079478,0.186996,0.0,0.226619,0.493093,1.25304,0.61711, 12/09  14:00:00,6.497,9.232
4.847593,0.041142,0.640651,0.082949,0.118937,0.0,0.221583,0.423469,4.888735,0.640651, 12/09  15:00:00,4.885,9.731
2.423797,0.041142,0.0,0.099013,0.09865,0.0,0.231655,0.429318,2.4649389999999998,0.0, 12/09  16:00:00,2.439,9.066
3.635695,0.041142,0.725996,0.129943,0.173005,0.0,0.241727,0.544675,3.676837,0.725996, 12/09  17:00:00,0.025,7.001
3.635695,0.041142,0.0,0.167807,0.26315,0.025,0.26187,0.717827,3.676837,0.0, 12/09  18:00:00,0.0,6.153
3.635695,0.041142,0.518393,0.184376,0.21527,0.005,0.266906,0.6715519999999999,3.676837,0.518393, 12/09  19:00:00,0.0,6.005
4.847593,0.041142,0.0,0.164025,0.128218,0.0,0.251798,0.544041,4.888735,0.0, 12/09  20:00:00,0.0,6.272
2.423797,0.041142,0.392388,0.125711,0.08994,0.0,0.236691,0.452342,2.4649389999999998,0.392388, 12/09  21:00:00,0.0,6.414
2.423797,0.041142,2.521033,0.096602,0.07415,0.0,0.226619,0.397371,2.4649389999999998,2.521033, 12/09  22:00:00,0.0,6.43
4.847593,0.041142,0.0,0.086732,0.059063,0.0,0.201439,0.34723400000000004,4.888735,0.0, 12/09  23:00:00,0.0,6.303
1.211898,0.041142,0.0,0.045814,0.049175,0.0,0.181295,0.27628400000000003,1.25304,0.0, 12/09  24:00:00,0.0,6.071
3.635695,0.041142,0.0,0.022749,0.042381,0.0,0.176259,0.241389,3.676837,0.0, 12/10  01:00:00,0.0,5.738
3.635695,0.041142,0.392389,0.013649,0.041584,0.0,0.166187,0.22142,3.676837,0.392389, 12/10  02:00:00,0.0,5.595
3.635695,0.041142,0.0,0.009099,0.036289,0.0,0.161151,0.20653899999999997,3.676837,0.0, 12/10  03:00:00,0.0,5.5
3.635695,0.041142,0.0,0.009099,0.035492,0.0,0.156115,0.200706,3.676837,0.0, 12/10  04:00:00,0.0,5.683
3.635695,0.041142,0.0,0.010064,0.039192,0.0,0.161151,0.21040699999999998,3.676837,0.0, 12/10  05:00:00,0.0,6.011
2.423797,0.041142,0.0,0.027499,0.045189,0.0,0.166187,0.238875,2.4649389999999998,0.0, 12/10  06:00:00,0.0,6.279
2.423797,0.041142,0.0,0.06456,0.067773,0.025,0.186331,0.34366399999999997,2.4649389999999998,0.0, 12/10  07:00:00,0.0,6.428
3.635695,0.041142,0.0,0.081699,0.094854,0.005,0.211511,0.39306399999999997,3.676837,0.0, 12/10  08:00:00,0.004,6.642
1.817847,0.041348,0.0,0.086403,0.101649,0.0,0.216547,0.404599,1.859195,0.0, 12/10  09:00:00,0.439,7.42
1.817847,0.034681,0.4039,0.088407,0.104647,0.0,0.216547,0.409601,1.852528,0.4039, 12/10  10:00:00,0.83,8.492
3.029746,0.034636,0.0,0.085981,0.094854,0.0,0.216547,0.397382,3.0643819999999997,0.0, 12/10  11:00:00,0.921,9.65
3.635695,0.037713,0.0,0.082619,0.106848,0.0,0.221583,0.41105,3.6734080000000002,0.0, 12/10  12:00:00,0.891,10.74
0.0,0.041142,0.0,0.080192,0.118937,0.0,0.226619,0.425748,0.041142,0.0, 12/10  13:00:00,0.826,11.493
1.211898,0.034473,2.583596,0.079478,1.000216,0.0,0.226619,1.3063129999999998,1.246371,2.583596, 12/10  14:00:00,0.608,11.63
0.0,0.027838,0.274809,0.082949,0.118937,0.0,0.221583,0.423469,0.027838,0.274809, 12/10  15:00:00,0.673,11.849
